time,hazard_prob,hazard_label,label_now
2023-01-01T01:07:45.000000000,0.0007914995802688892,0,0
2023-01-01T01:08:00.000000000,0.0007985109207114178,0,0
2023-01-01T01:08:15.000000000,0.0007229971183002647,0,0
2023-01-01T01:08:30.000000000,0.0006989848602905862,0,0
2023-01-01T01:08:45.000000000,0.0007641621168646077,0,0
2023-01-01T01:09:00.000000000,0.0007964068051559078,0,0
2023-01-01T01:09:15.000000000,0.0006902536059497999,0,0
2023-01-01T01:09:30.000000000,0.0008203770668856113,0,0
2023-01-01T01:09:45.000000000,0.0007757015211596263,0,0
2023-01-01T01:10:00.000000000,0.0008682689464140433,0,0
2023-01-01T01:10:15.000000000,0.0007873070845635831,0,0
2023-01-01T01:10:30.000000000,0.000864620464980597,0,0
2023-01-01T01:10:45.000000000,0.0007054416432824263,0,0
2023-01-01T01:11:00.000000000,0.0009392431261717212,0,0
2023-01-01T01:11:15.000000000,0.0009066171099820999,0,0
2023-01-01T01:11:30.000000000,0.0007751288789138151,0,0
2023-01-01T01:11:45.000000000,0.000840303991923906,0,0
2023-01-01T01:12:00.000000000,0.000955732172880082,0,0
2023-01-01T01:12:15.000000000,0.0007868054320970354,0,0
2023-01-01T01:12:30.000000000,0.0008516460713863228,0,0
2023-01-01T01:12:45.000000000,0.0014932756956715443,0,0
2023-01-01T01:13:00.000000000,0.0008333734986111056,0,0
2023-01-01T01:13:15.000000000,0.0008541515042152229,0,0
2023-01-01T01:13:30.000000000,0.0008686216821711917,0,0
2023-01-01T01:13:45.000000000,0.0008064667549387046,0,0
2023-01-01T01:14:00.000000000,0.0008493898316893526,0,0
2023-01-01T01:14:15.000000000,0.0010084453549841312,0,0
2023-01-01T01:14:30.000000000,0.0008266682153394359,0,0
2023-01-01T01:14:45.000000000,0.0008371963100569387,0,0
2023-01-01T01:15:00.000000000,0.0033845415720225825,0,0
2023-01-01T01:15:15.000000000,0.00086622691998405,0,0
2023-01-01T01:15:30.000000000,0.0006713437806197373,0,0
2023-01-01T01:15:45.000000000,0.0006348669017653008,0,0
2023-01-01T01:16:00.000000000,0.0006482506804243221,0,0
2023-01-01T01:16:15.000000000,0.0006019861102262822,0,0
2023-01-01T01:16:30.000000000,0.0007073521497507236,0,0
2023-01-01T01:16:45.000000000,0.0007904634873728119,0,0
2023-01-01T01:17:00.000000000,0.0007366894424762533,0,0
2023-01-01T01:17:15.000000000,0.0008942288870662202,0,0
2023-01-01T01:17:30.000000000,0.0007999337416101915,0,0
2023-01-01T01:17:45.000000000,0.0007013155702610798,0,0
2023-01-01T01:18:00.000000000,0.0007215466579688629,0,0
2023-01-01T01:18:15.000000000,0.0010608744463914599,0,0
2023-01-01T01:18:30.000000000,0.0010213060811573198,0,0
2023-01-01T01:18:45.000000000,0.0009271431268658613,0,0
2023-01-01T01:19:00.000000000,0.0009496217242205365,0,0
2023-01-01T01:19:15.000000000,0.0009067169227554752,0,0
2023-01-01T01:19:30.000000000,0.0009634973419202255,0,0
2023-01-01T01:19:45.000000000,0.0008851704396470832,0,0
2023-01-01T01:20:00.000000000,0.0011855339569417412,0,0
2023-01-01T01:20:15.000000000,0.0009410168228049123,0,0
2023-01-01T01:20:30.000000000,0.0010357179703073193,0,0
2023-01-01T01:20:45.000000000,0.0009936258624763114,0,0
2023-01-01T01:21:00.000000000,0.0009290468778213417,0,0
2023-01-01T01:21:15.000000000,0.0011108651382408267,0,0
2023-01-01T01:21:30.000000000,0.0008427181623293994,0,0
2023-01-01T01:21:45.000000000,0.0009308720035658479,0,0
2023-01-01T01:22:00.000000000,0.0008004306394287071,0,0
2023-01-01T01:22:15.000000000,0.0008917337908279458,0,0
2023-01-01T01:22:30.000000000,0.0008330283393115254,0,0
2023-01-01T01:22:45.000000000,0.0008937357304166625,0,0
2023-01-01T01:23:00.000000000,0.0008536468629883083,0,0
2023-01-01T01:23:15.000000000,0.0009300891032890839,0,0
2023-01-01T01:23:30.000000000,0.0009041272391715749,0,0
2023-01-01T01:23:45.000000000,0.0009436645393113215,0,0
2023-01-01T01:24:00.000000000,0.0009300891032890839,0,0
2023-01-01T01:24:15.000000000,0.0008051755838363093,0,0
2023-01-01T01:24:30.000000000,0.0014908980136345844,0,0
2023-01-01T01:24:45.000000000,0.0023320217550227154,0,0
2023-01-01T01:25:00.000000000,0.0015291507679878959,0,0
2023-01-01T01:25:15.000000000,0.0008413890578468538,0,0
2023-01-01T01:25:30.000000000,0.0009222777788283562,0,0
2023-01-01T01:25:45.000000000,0.0007605457718101647,0,0
2023-01-01T01:26:00.000000000,0.0007025748373964523,0,0
2023-01-01T01:26:15.000000000,0.0008805994472314569,0,0
2023-01-01T01:26:30.000000000,0.0011536582577972663,0,0
2023-01-01T01:26:45.000000000,0.0008520207639314333,0,0
2023-01-01T01:27:00.000000000,0.0010086391361003512,0,0
2023-01-01T01:27:15.000000000,0.0007805204947154737,0,0
2023-01-01T01:27:30.000000000,0.0008755136487055685,0,0
2023-01-01T01:27:45.000000000,0.0008476069833207925,0,0
2023-01-01T01:28:00.000000000,0.0006287379338862135,0,0
2023-01-01T01:28:15.000000000,0.000672486118793991,0,0
2023-01-01T01:28:30.000000000,0.0015397815573549925,0,0
2023-01-01T01:28:45.000000000,0.0010109713724785559,0,0
2023-01-01T01:29:00.000000000,0.000729308134278202,0,0
2023-01-01T01:29:15.000000000,0.0007796438457225198,0,0
2023-01-01T01:29:30.000000000,0.0008930154174816232,0,0
2023-01-01T01:29:45.000000000,0.000947579005685541,0,0
2023-01-01T01:30:00.000000000,0.000878203010456725,0,0
2023-01-01T01:30:15.000000000,0.0007649012670172954,0,0
2023-01-01T01:30:30.000000000,0.0006743457368869827,0,0
2023-01-01T01:30:45.000000000,0.0009208599982699013,0,0
2023-01-01T01:31:00.000000000,0.001005842334722676,0,0
2023-01-01T01:31:15.000000000,0.0007248669946038013,0,0
2023-01-01T01:31:30.000000000,0.0007626099645955344,0,0
2023-01-01T01:31:45.000000000,0.0007161827045712349,0,0
2023-01-01T01:32:00.000000000,0.0008594007922468032,0,0
2023-01-01T01:32:15.000000000,0.00075359708216522,0,0
2023-01-01T01:32:30.000000000,0.0009135729020419453,0,0
2023-01-01T01:32:45.000000000,0.0009556224458006443,0,0
2023-01-01T01:33:00.000000000,0.000808108068633388,0,0
2023-01-01T01:33:15.000000000,0.00078864849407047,0,0
2023-01-01T01:33:30.000000000,0.0008181325673706206,0,0
2023-01-01T01:33:45.000000000,0.0006649901992502816,0,0
2023-01-01T01:34:00.000000000,0.0006411281251182423,0,0
2023-01-01T01:34:15.000000000,0.0006058842260279286,0,0
2023-01-01T01:34:30.000000000,0.0006394822755031369,0,0
2023-01-01T01:34:45.000000000,0.001246568191613948,0,0
2023-01-01T01:35:00.000000000,0.0006913282553012553,0,0
2023-01-01T01:35:15.000000000,0.0006751937497446172,0,0
2023-01-01T01:35:30.000000000,0.0006618343630909746,0,0
2023-01-01T01:35:45.000000000,0.000643140455244952,0,0
2023-01-01T01:36:00.000000000,0.0006877463479276488,0,0
2023-01-01T01:36:15.000000000,0.0008505079511518593,0,0
2023-01-01T01:36:30.000000000,0.001094502887550525,0,0
2023-01-01T01:36:45.000000000,0.0008243945309627009,0,0
2023-01-01T01:37:00.000000000,0.0010918201138938725,0,0
2023-01-01T01:37:15.000000000,0.001109530999543549,0,0
2023-01-01T01:37:30.000000000,0.0009048377451046111,0,0
2023-01-01T01:37:45.000000000,0.0007832059828268449,0,0
2023-01-01T01:38:00.000000000,0.0009006938060434264,0,0
2023-01-01T01:38:15.000000000,0.0020512678079965966,0,0
2023-01-01T01:38:30.000000000,0.0007784838096152919,0,0
2023-01-01T01:38:45.000000000,0.0008581578993529454,0,0
2023-01-01T01:39:00.000000000,0.0008639798675006022,0,0
2023-01-01T01:39:15.000000000,0.0008684788332325825,0,0
2023-01-01T01:39:30.000000000,0.0008814734590194489,0,0
2023-01-01T01:39:45.000000000,0.0007429986447520427,0,0
2023-01-01T01:40:00.000000000,0.0008880371220514463,0,0
2023-01-01T01:40:15.000000000,0.0008456521216281799,0,0
2023-01-01T01:40:30.000000000,0.000947217268993804,0,0
2023-01-01T01:40:45.000000000,0.001033495237299318,0,0
2023-01-01T01:41:00.000000000,0.0010650363775720965,0,0
2023-01-01T01:41:15.000000000,0.0009560697998343312,0,0
2023-01-01T01:41:30.000000000,0.0007835269908754301,0,0
2023-01-01T01:41:45.000000000,0.0008380693128290079,0,0
2023-01-01T01:42:00.000000000,0.0007700008406029971,0,0
2023-01-01T01:42:15.000000000,0.00645952071124242,0,0
2023-01-01T01:42:30.000000000,0.001026713378921928,0,0
2023-01-01T01:42:45.000000000,0.0008374503273691746,0,0
2023-01-01T01:43:00.000000000,0.0008978440397762284,0,0
2023-01-01T01:43:15.000000000,0.027176764447590884,0,0
2023-01-01T01:43:30.000000000,0.0011373153784551917,0,0
2023-01-01T01:43:45.000000000,0.0008963395533971426,0,0
2023-01-01T01:44:00.000000000,0.0010030717677208469,0,0
2023-01-01T01:44:15.000000000,0.0009784273809453398,0,0
2023-01-01T01:44:30.000000000,0.0009560697998343312,0,0
2023-01-01T01:44:45.000000000,0.0009338307989218146,0,0
2023-01-01T01:45:00.000000000,0.0009557241591940945,0,0
2023-01-01T01:45:15.000000000,0.0008192347935907094,0,0
2023-01-01T01:45:30.000000000,0.0007109283058056456,0,0
2023-01-01T01:45:45.000000000,0.0007215466579688629,0,0
2023-01-01T01:46:00.000000000,0.0007676562017551973,0,0
2023-01-01T01:46:15.000000000,0.0007148962945728973,0,0
2023-01-01T01:46:30.000000000,0.000704707400135869,0,0
2023-01-01T01:46:45.000000000,0.001402656108249648,0,0
2023-01-01T01:47:00.000000000,0.0018044776488624077,0,0
2023-01-01T01:47:15.000000000,0.0009696554104377627,0,0
2023-01-01T01:47:30.000000000,0.0008617070497355077,0,0
2023-01-01T01:47:45.000000000,0.0009271431268658613,0,0
2023-01-01T01:48:00.000000000,0.0008587545543737519,0,0
2023-01-01T01:48:15.000000000,0.0010806411977657218,0,0
2023-01-01T01:48:30.000000000,0.0009558304769010173,0,0
2023-01-01T01:48:45.000000000,0.0008596570908481323,0,0
2023-01-01T01:49:00.000000000,0.001536263931229709,0,0
2023-01-01T01:49:15.000000000,0.0017641785226773649,0,0
2023-01-01T01:49:30.000000000,0.0017766180284399518,0,0
2023-01-01T01:49:45.000000000,0.0019661904230696766,0,0
2023-01-01T01:50:00.000000000,0.002053795807735236,0,0
2023-01-01T01:50:15.000000000,0.0009835217177174237,0,0
2023-01-01T01:50:30.000000000,0.0009001050418706664,0,0
2023-01-01T01:50:45.000000000,0.0008626120937087398,0,0
2023-01-01T01:51:00.000000000,0.0008134837124597876,0,0
2023-01-01T01:51:15.000000000,0.0009618488100102293,0,0
2023-01-01T01:51:30.000000000,0.000910978300561544,0,0
2023-01-01T01:51:45.000000000,0.001332393442250243,0,0
2023-01-01T01:52:00.000000000,0.00200257826522533,0,0
2023-01-01T01:52:15.000000000,0.0009835217177174237,0,0
2023-01-01T01:52:30.000000000,0.000858616204307197,0,0
2023-01-01T01:52:45.000000000,0.001086165434980467,0,0
2023-01-01T01:53:00.000000000,0.0018733328961602614,0,0
2023-01-01T01:53:15.000000000,0.0010724099894799147,0,0
2023-01-01T01:53:30.000000000,0.0008783439619708278,0,0
2023-01-01T01:53:45.000000000,0.0008440768111433835,0,0
2023-01-01T01:54:00.000000000,0.0009137648451902698,0,0
2023-01-01T01:54:15.000000000,0.0009185228157990235,0,0
2023-01-01T01:54:30.000000000,0.00088381208351286,0,0
2023-01-01T01:54:45.000000000,0.0009137648451902698,0,0
2023-01-01T01:55:00.000000000,0.0010213060811573198,0,0
2023-01-01T01:55:15.000000000,0.003566157098491916,0,0
2023-01-01T01:55:30.000000000,0.0010099382682247885,0,0
2023-01-01T01:55:45.000000000,0.000906694146065768,0,0
2023-01-01T01:56:00.000000000,0.0009137648451902698,0,0
2023-01-01T01:56:15.000000000,0.001017596353976068,0,0
2023-01-01T01:56:30.000000000,0.0008824153885977792,0,0
2023-01-01T01:56:45.000000000,0.0008766506971526687,0,0
2023-01-01T01:57:00.000000000,0.0021104223206845876,0,0
2023-01-01T01:57:15.000000000,0.0007842546940354918,0,0
2023-01-01T01:57:30.000000000,0.0008088572041401866,0,0
2023-01-01T01:57:45.000000000,0.0007783317711154874,0,0
2023-01-01T01:58:00.000000000,0.0008088572041401866,0,0
2023-01-01T01:58:15.000000000,0.0007727046078854841,0,0
2023-01-01T01:58:30.000000000,0.0009871491797011837,0,0
2023-01-01T01:58:45.000000000,0.00077168262629084,0,0
2023-01-01T01:59:00.000000000,0.0009004728479141817,0,0
2023-01-01T01:59:15.000000000,0.0010221128481412293,0,0
2023-01-01T01:59:30.000000000,0.0006744354928500539,0,0
2023-01-01T01:59:45.000000000,0.0007835230612702995,0,0
2023-01-01T02:00:00.000000000,0.0008323224840407306,0,0
2023-01-01T02:00:15.000000000,0.0008327807667536382,0,0
2023-01-01T02:00:30.000000000,0.0018382560875554634,0,0
2023-01-01T02:00:45.000000000,0.0006840064086910762,0,0
2023-01-01T02:01:00.000000000,0.0007474585812254543,0,0
2023-01-01T02:01:15.000000000,0.0006245925306104223,0,0
2023-01-01T02:01:30.000000000,0.0008186090030218111,0,0
2023-01-01T02:01:45.000000000,0.0008143681665337142,0,0
2023-01-01T02:02:00.000000000,0.000952296384052937,0,0
2023-01-01T02:02:15.000000000,0.0008373993978701003,0,0
2023-01-01T02:02:30.000000000,0.0008496342537053401,0,0
2023-01-01T02:02:45.000000000,0.0009359615829579257,0,0
2023-01-01T02:03:00.000000000,0.0008206988505404943,0,0
2023-01-01T02:03:15.000000000,0.0008088522224274159,0,0
2023-01-01T02:03:30.000000000,0.003380533686789509,0,0
2023-01-01T02:03:45.000000000,0.00091729718030957,0,0
2023-01-01T02:04:00.000000000,0.0007604685573495062,0,0
2023-01-01T02:04:15.000000000,0.0008593562483940646,0,0
2023-01-01T02:04:30.000000000,0.0009636184880994968,0,0
2023-01-01T02:04:45.000000000,0.0009473636314278108,0,0
2023-01-01T02:05:00.000000000,0.0007242450111790668,0,0
2023-01-01T02:05:15.000000000,0.0026055512999859777,0,0
2023-01-01T02:05:30.000000000,0.000900036813144376,0,0
2023-01-01T02:05:45.000000000,0.0011702143826815303,0,0
2023-01-01T02:06:00.000000000,0.0007762350267651933,0,0
2023-01-01T02:06:15.000000000,0.0009401993076566581,0,0
2023-01-01T02:06:30.000000000,0.0007899563512390801,0,0
2023-01-01T02:06:45.000000000,0.0008355500880208197,0,0
2023-01-01T02:07:00.000000000,0.0007411889354801629,0,0
2023-01-01T02:07:15.000000000,0.000826760656733992,0,0
2023-01-01T02:07:30.000000000,0.00172164570169193,0,0
2023-01-01T02:07:45.000000000,0.0008769388261960693,0,0
2023-01-01T02:08:00.000000000,0.0014942061858769216,0,0
2023-01-01T02:08:15.000000000,0.0008364757954134384,0,0
2023-01-01T02:08:30.000000000,0.0008257467687454918,0,0
2023-01-01T02:08:45.000000000,0.000772566219731882,0,0
2023-01-01T02:09:00.000000000,0.0009186270186034372,0,0
2023-01-01T02:09:15.000000000,0.001031659241139304,0,0
2023-01-01T02:09:30.000000000,0.0008573240716947737,0,0
2023-01-01T02:09:45.000000000,0.0006341293306847615,0,0
2023-01-01T02:10:00.000000000,0.0006343587393966066,0,0
2023-01-01T02:10:15.000000000,0.0006628727333118689,0,0
2023-01-01T02:10:30.000000000,0.0006728325740013424,0,0
2023-01-01T02:10:45.000000000,0.0007574916800271156,0,0
2023-01-01T02:11:00.000000000,0.000650294093773031,0,0
2023-01-01T02:11:15.000000000,0.0006612346984797143,0,0
2023-01-01T02:11:30.000000000,0.0007184529888533862,0,0
2023-01-01T02:11:45.000000000,0.0006436984646566859,0,0
2023-01-01T02:12:00.000000000,0.0006579674285784058,0,0
2023-01-01T02:12:15.000000000,0.000638882587273873,0,0
2023-01-01T02:12:30.000000000,0.0006578086090933992,0,0
2023-01-01T02:12:45.000000000,0.0006514204576332775,0,0
2023-01-01T02:13:00.000000000,0.0006612346984797143,0,0
2023-01-01T02:13:15.000000000,0.0006037395735243119,0,0
2023-01-01T02:13:30.000000000,0.0007102085721741615,0,0
2023-01-01T02:13:45.000000000,0.0006037395735243119,0,0
2023-01-01T02:14:00.000000000,0.0006480451863027668,0,0
2023-01-01T02:14:15.000000000,0.0006480451863027668,0,0
2023-01-01T02:14:30.000000000,0.0006514204576332775,0,0
2023-01-01T02:14:45.000000000,0.0010231575742060805,0,0
2023-01-01T02:15:00.000000000,0.0006639422784166879,0,0
2023-01-01T02:15:15.000000000,0.0008094169670448968,0,0
2023-01-01T02:15:30.000000000,0.0012601736751478587,0,0
2023-01-01T02:15:45.000000000,0.0006759886018973516,0,0
2023-01-01T02:16:00.000000000,0.0006624091125291111,0,0
2023-01-01T02:16:15.000000000,0.0007628800395674092,0,0
2023-01-01T02:16:30.000000000,0.0006992108217107534,0,0
2023-01-01T02:16:45.000000000,0.0006107341491604896,0,0
2023-01-01T02:17:00.000000000,0.0006881738732067773,0,0
2023-01-01T02:17:15.000000000,0.0006385003365658384,0,0
2023-01-01T02:17:30.000000000,0.0007148338616813073,0,0
2023-01-01T02:17:45.000000000,0.0006879140858782741,0,0
2023-01-01T02:18:00.000000000,0.0008422141978975463,0,0
2023-01-01T02:18:15.000000000,0.0007742474054718945,0,0
2023-01-01T02:18:30.000000000,0.0008238460640517316,0,0
2023-01-01T02:18:45.000000000,0.0008985956210290789,0,0
2023-01-01T02:19:00.000000000,0.0007826848970532322,0,0
2023-01-01T02:19:15.000000000,0.0008883333765445313,0,0
2023-01-01T02:19:30.000000000,0.0008871009887418711,0,0
2023-01-01T02:19:45.000000000,0.0007325717199479809,0,0
2023-01-01T02:20:00.000000000,0.0007779117651901813,0,0
2023-01-01T02:20:15.000000000,0.0007446901854525263,0,0
2023-01-01T02:20:30.000000000,0.0007273644753048523,0,0
2023-01-01T02:20:45.000000000,0.0008690799983862148,0,0
2023-01-01T02:21:00.000000000,0.0008769072365355052,0,0
2023-01-01T02:21:15.000000000,0.0009597206157830542,0,0
2023-01-01T02:21:30.000000000,0.0008564453236773016,0,0
2023-01-01T02:21:45.000000000,0.0008754261491294887,0,0
2023-01-01T02:22:00.000000000,0.0008934606664543378,0,0
2023-01-01T02:22:15.000000000,0.000861469515027187,0,0
2023-01-01T02:22:30.000000000,0.0009627971385723422,0,0
2023-01-01T02:22:45.000000000,0.0006743182481189784,0,0
2023-01-01T02:23:00.000000000,0.001627985538322318,0,0
2023-01-01T02:23:15.000000000,0.0017915760003298527,0,0
2023-01-01T02:23:30.000000000,0.0007304381845798194,0,0
2023-01-01T02:23:45.000000000,0.0007644956636819548,0,0
2023-01-01T02:24:00.000000000,0.0007441400158098928,0,0
2023-01-01T02:24:15.000000000,0.0011833095105931036,0,0
2023-01-01T02:24:30.000000000,0.0007968812540711187,0,0
2023-01-01T02:24:45.000000000,0.000801031100160413,0,0
2023-01-01T02:25:00.000000000,0.000975096464117398,0,0
2023-01-01T02:25:15.000000000,0.0008672855094737483,0,0
2023-01-01T02:25:30.000000000,0.0007363895099279935,0,0
2023-01-01T02:25:45.000000000,0.000761263525801327,0,0
2023-01-01T02:26:00.000000000,0.0007509773595631392,0,0
2023-01-01T02:26:15.000000000,0.000814407342145472,0,0
2023-01-01T02:26:30.000000000,0.0009619895754748206,0,0
2023-01-01T02:26:45.000000000,0.0007374748208468075,0,0
2023-01-01T02:27:00.000000000,0.0008242314163497977,0,0
2023-01-01T02:27:15.000000000,0.0007510847857261439,0,0
2023-01-01T02:27:30.000000000,0.000787258863437012,0,0
