time,hazard_prob,hazard_label,label_now
2023-01-01 00:34:45,0.014305423961189659,0,0
2023-01-01 00:35:00,0.014228170495575267,0,0
2023-01-01 00:35:15,0.019263664912605578,0,0
2023-01-01 00:35:30,0.014203334007017624,0,0
2023-01-01 00:35:45,0.01615470350721006,0,0
2023-01-01 00:36:00,0.01615470350721006,0,0
2023-01-01 00:36:15,0.017681685405248716,0,0
2023-01-01 00:36:30,0.022650094791451556,0,0
2023-01-01 00:36:45,0.017709066003904476,0,0
2023-01-01 00:37:00,0.03235103911827549,0,0
2023-01-01 00:37:15,0.02084339782872177,0,0
2023-01-01 00:37:30,0.015442769940719253,0,0
2023-01-01 00:37:45,0.012629818940354684,0,0
2023-01-01 00:38:00,0.01726605611263432,0,0
2023-01-01 00:38:15,0.0176783501431844,0,0
2023-01-01 00:38:30,0.01458386633239261,0,0
2023-01-01 00:38:45,0.013692123566389805,0,0
2023-01-01 00:39:00,0.013670385037467038,0,0
2023-01-01 00:39:15,0.012249226553717357,0,0
2023-01-01 00:39:30,0.012249226553717357,0,0
2023-01-01 00:39:45,0.01892411945945047,0,0
2023-01-01 00:40:00,0.019162096093617055,0,0
2023-01-01 00:40:15,0.023571481069809264,0,0
2023-01-01 00:40:30,0.021723074777004574,0,0
2023-01-01 00:40:45,0.02073848314945408,0,0
2023-01-01 00:41:00,0.019995946424019105,0,0
2023-01-01 00:41:15,0.01275737375073485,0,0
2023-01-01 00:41:30,0.042061598776385746,0,0
2023-01-01 00:41:45,0.044836102598552655,0,0
2023-01-01 00:42:00,0.04577348355365544,0,0
2023-01-01 00:42:15,0.05096086767956961,0,0
2023-01-01 00:42:30,0.029489344338250373,0,0
2023-01-01 00:42:45,0.041951786659297656,0,0
2023-01-01 00:43:00,0.022368499608769025,0,0
2023-01-01 00:43:15,0.03380109130421192,0,0
2023-01-01 00:43:30,0.035309675214852364,0,0
2023-01-01 00:43:45,0.040609401150997086,0,0
2023-01-01 00:44:00,0.036904639481189286,0,0
2023-01-01 00:44:15,0.047050570298529694,0,0
2023-01-01 00:44:30,0.05363041236981667,0,0
2023-01-01 00:44:45,0.06099543340270087,0,0
2023-01-01 00:45:00,0.052955378196661546,0,0
2023-01-01 00:45:15,0.05667609417934896,0,0
2023-01-01 00:45:30,0.05667609417934896,0,0
2023-01-01 00:45:45,0.05667609417934896,0,0
2023-01-01 00:46:00,0.04388520196382536,0,0
2023-01-01 00:46:15,0.04324333425401544,0,0
2023-01-01 00:46:30,0.04324333425401544,0,0
2023-01-01 00:46:45,0.04010038402583505,0,0
2023-01-01 00:47:00,0.04287258864826481,0,0
2023-01-01 00:47:15,0.04000357582725447,0,0
2023-01-01 00:47:30,0.038789021496361355,0,0
2023-01-01 00:47:45,0.038789021496361355,0,0
2023-01-01 00:48:00,0.04189604391178408,0,0
2023-01-01 00:48:15,0.04546324980423752,0,0
2023-01-01 00:48:30,0.048362961791791406,0,0
